Date,TZ,City,Code,Load
2020-12-01T00:00:00,EST,N.Y.C.,61761,4420.6543
2020-12-01T00:05:00,EST,N.Y.C.,61761,4363.451
2020-12-01T00:10:00,EST,N.Y.C.,61761,4346.4259999999995
2020-12-01T00:15:00,EST,N.Y.C.,61761,4327.1943
2020-12-01T00:20:00,EST,N.Y.C.,61761,4329.034000000001
2020-12-01T00:25:00,EST,N.Y.C.,61761,4304.9688
2020-12-01T00:30:00,EST,N.Y.C.,61761,4282.044
2020-12-01T00:35:00,EST,N.Y.C.,61761,4241.042
2020-12-01T00:40:00,EST,N.Y.C.,61761,4281.452
2020-12-01T00:45:00,EST,N.Y.C.,61761,4216.8477
2020-12-01T00:50:00,EST,N.Y.C.,61761,4210.4424
2020-12-01T00:55:00,EST,N.Y.C.,61761,4189.092000000001
2020-12-01T01:00:00,EST,N.Y.C.,61761,4196.9824
2020-12-01T01:05:00,EST,N.Y.C.,61761,4167.077
2020-12-01T01:10:00,EST,N.Y.C.,61761,4149.6973
2020-12-01T01:15:00,EST,N.Y.C.,61761,4122.0947
2020-12-01T01:20:00,EST,N.Y.C.,61761,4128.4526
2020-12-01T01:25:00,EST,N.Y.C.,61761,4118.157999999999
2020-12-01T01:30:00,EST,N.Y.C.,61761,4089.5609999999997
2020-12-01T01:35:00,EST,N.Y.C.,61761,4086.6836
2020-12-01T01:40:00,EST,N.Y.C.,61761,4065.4907
2020-12-01T01:45:00,EST,N.Y.C.,61761,4065.5490000000004
2020-12-01T01:50:00,EST,N.Y.C.,61761,4051.9482
2020-12-01T01:55:00,EST,N.Y.C.,61761,4021.3867
2020-12-01T02:00:00,EST,N.Y.C.,61761,4026.7795
2020-12-01T02:05:00,EST,N.Y.C.,61761,4002.0913
2020-12-01T02:10:00,EST,N.Y.C.,61761,3996.9377
2020-12-01T02:15:00,EST,N.Y.C.,61761,4001.552
2020-12-01T02:20:00,EST,N.Y.C.,61761,3983.3132
2020-12-01T02:25:00,EST,N.Y.C.,61761,3983.3892
2020-12-01T02:30:00,EST,N.Y.C.,61761,3967.9883
2020-12-01T02:35:00,EST,N.Y.C.,61761,3973.6802
2020-12-01T02:40:00,EST,N.Y.C.,61761,3968.165
2020-12-01T02:45:00,EST,N.Y.C.,61761,3946.5190000000002
2020-12-01T02:50:00,EST,N.Y.C.,61761,3941.2275
2020-12-01T02:55:00,EST,N.Y.C.,61761,3939.9814
2020-12-01T03:00:00,EST,N.Y.C.,61761,3941.0645
2020-12-01T03:05:00,EST,N.Y.C.,61761,3928.4116
2020-12-01T03:10:00,EST,N.Y.C.,61761,3927.4316
2020-12-01T03:15:00,EST,N.Y.C.,61761,3914.1704
2020-12-01T03:20:00,EST,N.Y.C.,61761,3916.7039
2020-12-01T03:25:00,EST,N.Y.C.,61761,3915.5254
2020-12-01T03:30:00,EST,N.Y.C.,61761,3910.5225
2020-12-01T03:35:00,EST,N.Y.C.,61761,3926.5159999999996
2020-12-01T03:40:00,EST,N.Y.C.,61761,3905.3525
2020-12-01T03:45:00,EST,N.Y.C.,61761,3918.1958
2020-12-01T03:50:00,EST,N.Y.C.,61761,3904.0703
2020-12-01T03:55:00,EST,N.Y.C.,61761,3885.9243
2020-12-01T04:00:00,EST,N.Y.C.,61761,3881.9182
2020-12-01T04:05:00,EST,N.Y.C.,61761,3900.4395
2020-12-01T04:10:00,EST,N.Y.C.,61761,3918.1448
2020-12-01T04:15:00,EST,N.Y.C.,61761,3912.7402
2020-12-01T04:20:00,EST,N.Y.C.,61761,3910.5427
2020-12-01T04:25:00,EST,N.Y.C.,61761,3907.0679
2020-12-01T04:30:00,EST,N.Y.C.,61761,3891.7666
2020-12-01T04:35:00,EST,N.Y.C.,61761,3909.2773
2020-12-01T04:40:00,EST,N.Y.C.,61761,3918.704
2020-12-01T04:45:00,EST,N.Y.C.,61761,3927.2134
2020-12-01T04:50:00,EST,N.Y.C.,61761,3942.4155
2020-12-01T04:55:00,EST,N.Y.C.,61761,3941.3447
2020-12-01T05:00:00,EST,N.Y.C.,61761,3942.4524
2020-12-01T05:05:00,EST,N.Y.C.,61761,3944.3909
2020-12-01T05:10:00,EST,N.Y.C.,61761,3987.9359999999997
2020-12-01T05:15:00,EST,N.Y.C.,61761,4000.873
2020-12-01T05:20:00,EST,N.Y.C.,61761,4020.2085
2020-12-01T05:25:00,EST,N.Y.C.,61761,4047.718
2020-12-01T05:30:00,EST,N.Y.C.,61761,4051.1206
2020-12-01T05:35:00,EST,N.Y.C.,61761,4067.4287
2020-12-01T05:40:00,EST,N.Y.C.,61761,4108.3009999999995
2020-12-01T05:45:00,EST,N.Y.C.,61761,4107.7007
2020-12-01T05:50:00,EST,N.Y.C.,61761,4156.4434
2020-12-01T05:55:00,EST,N.Y.C.,61761,4172.198
2020-12-01T06:00:00,EST,N.Y.C.,61761,4216.4907
2020-12-01T06:05:00,EST,N.Y.C.,61761,4227.954000000001
2020-12-01T06:10:00,EST,N.Y.C.,61761,4315.3926
2020-12-01T06:15:00,EST,N.Y.C.,61761,4348.325
2020-12-01T06:20:00,EST,N.Y.C.,61761,4365.4697
2020-12-01T06:25:00,EST,N.Y.C.,61761,4388.133
2020-12-01T06:30:00,EST,N.Y.C.,61761,4432.3086
2020-12-01T06:35:00,EST,N.Y.C.,61761,4439.7104
2020-12-01T06:40:00,EST,N.Y.C.,61761,4516.924
2020-12-01T06:45:00,EST,N.Y.C.,61761,4499.685
2020-12-01T06:50:00,EST,N.Y.C.,61761,4519.7197
2020-12-01T06:55:00,EST,N.Y.C.,61761,4580.878
2020-12-01T07:00:00,EST,N.Y.C.,61761,4604.5654
2020-12-01T07:05:00,EST,N.Y.C.,61761,4629.102
2020-12-01T07:10:00,EST,N.Y.C.,61761,4708.2812
2020-12-01T07:15:00,EST,N.Y.C.,61761,4742.0527
2020-12-01T07:20:00,EST,N.Y.C.,61761,4746.292
2020-12-01T07:25:00,EST,N.Y.C.,61761,4766.946
2020-12-01T07:30:00,EST,N.Y.C.,61761,4778.8315
2020-12-01T07:35:00,EST,N.Y.C.,61761,4829.8679999999995
2020-12-01T07:40:00,EST,N.Y.C.,61761,4842.46
2020-12-01T07:45:00,EST,N.Y.C.,61761,4892.5166
2020-12-01T07:50:00,EST,N.Y.C.,61761,4916.4873
2020-12-01T07:55:00,EST,N.Y.C.,61761,4996.3945
2020-12-01T08:00:00,EST,N.Y.C.,61761,4957.2295
2020-12-01T08:05:00,EST,N.Y.C.,61761,5003.082
2020-12-01T08:10:00,EST,N.Y.C.,61761,5043.175
2020-12-01T08:15:00,EST,N.Y.C.,61761,5054.5547
2020-12-01T08:20:00,EST,N.Y.C.,61761,5101.5938
2020-12-01T08:25:00,EST,N.Y.C.,61761,5107.081
2020-12-01T08:30:00,EST,N.Y.C.,61761,5133.71
2020-12-01T08:35:00,EST,N.Y.C.,61761,5147.198
2020-12-01T08:40:00,EST,N.Y.C.,61761,5143.4443
2020-12-01T08:45:00,EST,N.Y.C.,61761,5155.159000000001
2020-12-01T08:50:00,EST,N.Y.C.,61761,5172.889
2020-12-01T08:55:00,EST,N.Y.C.,61761,5176.8613
2020-12-01T09:00:00,EST,N.Y.C.,61761,5210.0195
2020-12-01T09:05:00,EST,N.Y.C.,61761,5253.218000000001
2020-12-01T09:10:00,EST,N.Y.C.,61761,5231.707
2020-12-01T09:15:00,EST,N.Y.C.,61761,5227.9155
2020-12-01T09:20:00,EST,N.Y.C.,61761,5289.3984
2020-12-01T09:25:00,EST,N.Y.C.,61761,5245.5645
2020-12-01T09:30:00,EST,N.Y.C.,61761,5269.9546
2020-12-01T09:35:00,EST,N.Y.C.,61761,5288.1685
2020-12-01T09:40:00,EST,N.Y.C.,61761,5271.84
2020-12-01T09:45:00,EST,N.Y.C.,61761,5291.116
2020-12-01T09:50:00,EST,N.Y.C.,61761,5273.1846
2020-12-01T09:55:00,EST,N.Y.C.,61761,5301.6377
2020-12-01T10:00:00,EST,N.Y.C.,61761,5280.3486
2020-12-01T10:05:00,EST,N.Y.C.,61761,5279.4580000000005
2020-12-01T10:10:00,EST,N.Y.C.,61761,5288.971
2020-12-01T10:15:00,EST,N.Y.C.,61761,5303.9033
2020-12-01T10:20:00,EST,N.Y.C.,61761,5337.8647
2020-12-01T10:25:00,EST,N.Y.C.,61761,5335.9434
2020-12-01T10:30:00,EST,N.Y.C.,61761,5336.1807
2020-12-01T10:35:00,EST,N.Y.C.,61761,5332.1494
2020-12-01T10:40:00,EST,N.Y.C.,61761,5348.132
2020-12-01T10:45:00,EST,N.Y.C.,61761,5308.91
2020-12-01T10:50:00,EST,N.Y.C.,61761,5342.986999999999
2020-12-01T10:55:00,EST,N.Y.C.,61761,5358.5566
2020-12-01T11:00:00,EST,N.Y.C.,61761,5379.371999999999
2020-12-01T11:05:00,EST,N.Y.C.,61761,5385.795999999999
2020-12-01T11:10:00,EST,N.Y.C.,61761,5377.951999999999
2020-12-01T11:15:00,EST,N.Y.C.,61761,5386.6553
2020-12-01T11:20:00,EST,N.Y.C.,61761,5389.5737
2020-12-01T11:25:00,EST,N.Y.C.,61761,5400.3486
2020-12-01T11:30:00,EST,N.Y.C.,61761,5415.9277
2020-12-01T11:35:00,EST,N.Y.C.,61761,5401.5264
2020-12-01T11:40:00,EST,N.Y.C.,61761,5389.6630000000005
2020-12-01T11:45:00,EST,N.Y.C.,61761,5400.6377
2020-12-01T11:50:00,EST,N.Y.C.,61761,5378.9365
2020-12-01T11:55:00,EST,N.Y.C.,61761,5395.5977
2020-12-01T12:00:00,EST,N.Y.C.,61761,5406.874
2020-12-01T12:05:00,EST,N.Y.C.,61761,5413.7275
2020-12-01T12:10:00,EST,N.Y.C.,61761,5425.7393
2020-12-01T12:15:00,EST,N.Y.C.,61761,5424.0566
2020-12-01T12:20:00,EST,N.Y.C.,61761,5438.115
2020-12-01T12:25:00,EST,N.Y.C.,61761,5432.3257
2020-12-01T12:30:00,EST,N.Y.C.,61761,5405.047
2020-12-01T12:35:00,EST,N.Y.C.,61761,5402.7480000000005
2020-12-01T12:40:00,EST,N.Y.C.,61761,5392.9766
2020-12-01T12:45:00,EST,N.Y.C.,61761,5409.6753
2020-12-01T12:50:00,EST,N.Y.C.,61761,5395.204000000001
2020-12-01T12:53:06,EST,N.Y.C.,61761,5420.515
2020-12-01T12:54:42,EST,N.Y.C.,61761,5409.048000000001
2020-12-01T12:55:00,EST,N.Y.C.,61761,5421.951
2020-12-01T13:00:00,EST,N.Y.C.,61761,5402.7119999999995
2020-12-01T13:05:00,EST,N.Y.C.,61761,5427.2036
2020-12-01T13:10:00,EST,N.Y.C.,61761,5422.156999999999
2020-12-01T13:15:00,EST,N.Y.C.,61761,5436.262
2020-12-01T13:20:00,EST,N.Y.C.,61761,5439.6494
2020-12-01T13:20:12,EST,N.Y.C.,61761,5438.3
2020-12-01T13:22:12,EST,N.Y.C.,61761,5431.205
2020-12-01T13:25:00,EST,N.Y.C.,61761,5444.927
2020-12-01T13:30:00,EST,N.Y.C.,61761,5463.9688
2020-12-01T13:35:00,EST,N.Y.C.,61761,5443.1875
2020-12-01T13:40:00,EST,N.Y.C.,61761,5469.4854
2020-12-01T13:45:00,EST,N.Y.C.,61761,5490.4062
2020-12-01T13:50:00,EST,N.Y.C.,61761,5479.7534
2020-12-01T13:55:00,EST,N.Y.C.,61761,5494.876
2020-12-01T14:00:00,EST,N.Y.C.,61761,5503.736
2020-12-01T14:05:00,EST,N.Y.C.,61761,5449.351
2020-12-01T14:10:00,EST,N.Y.C.,61761,5476.960999999999
2020-12-01T14:15:00,EST,N.Y.C.,61761,5493.0264
2020-12-01T14:20:00,EST,N.Y.C.,61761,5463.308000000001
2020-12-01T14:25:00,EST,N.Y.C.,61761,5510.5654
2020-12-01T14:30:00,EST,N.Y.C.,61761,5526.501
2020-12-01T14:35:00,EST,N.Y.C.,61761,5520.465
2020-12-01T14:40:00,EST,N.Y.C.,61761,5528.9375
2020-12-01T14:45:00,EST,N.Y.C.,61761,5535.1704
2020-12-01T14:50:00,EST,N.Y.C.,61761,5560.052
2020-12-01T14:55:00,EST,N.Y.C.,61761,5544.5825
2020-12-01T15:00:00,EST,N.Y.C.,61761,5520.2163
2020-12-01T15:05:00,EST,N.Y.C.,61761,5548.312
2020-12-01T15:10:00,EST,N.Y.C.,61761,5568.606
2020-12-01T15:15:00,EST,N.Y.C.,61761,5578.558000000001
2020-12-01T15:20:00,EST,N.Y.C.,61761,5580.746999999999
2020-12-01T15:25:00,EST,N.Y.C.,61761,5629.2695
2020-12-01T15:30:00,EST,N.Y.C.,61761,5609.0483
2020-12-01T15:35:00,EST,N.Y.C.,61761,5583.0938
2020-12-01T15:39:24,EST,N.Y.C.,61761,5620.214
2020-12-01T15:40:00,EST,N.Y.C.,61761,5600.1357
2020-12-01T15:40:54,EST,N.Y.C.,61761,5610.168000000001
2020-12-01T15:45:00,EST,N.Y.C.,61761,5597.759
2020-12-01T15:50:00,EST,N.Y.C.,61761,5622.3859999999995
2020-12-01T15:55:00,EST,N.Y.C.,61761,5662.3486
2020-12-01T16:00:00,EST,N.Y.C.,61761,5638.4404
2020-12-01T16:03:18,EST,N.Y.C.,61761,5655.4893
2020-12-01T16:05:00,EST,N.Y.C.,61761,5641.7705
2020-12-01T16:10:00,EST,N.Y.C.,61761,5647.3887
2020-12-01T16:15:00,EST,N.Y.C.,61761,5659.8555
2020-12-01T16:20:00,EST,N.Y.C.,61761,5698.8335
2020-12-01T16:25:00,EST,N.Y.C.,61761,5679.865
2020-12-01T16:30:00,EST,N.Y.C.,61761,5698.451999999999
2020-12-01T16:35:00,EST,N.Y.C.,61761,5724.1230000000005
2020-12-01T16:40:00,EST,N.Y.C.,61761,5765.141
2020-12-01T16:45:00,EST,N.Y.C.,61761,5806.5713
2020-12-01T16:50:00,EST,N.Y.C.,61761,5820.5967
2020-12-01T16:55:00,EST,N.Y.C.,61761,5828.1113
2020-12-01T17:00:00,EST,N.Y.C.,61761,5836.1353
2020-12-01T17:05:00,EST,N.Y.C.,61761,5844.6616
2020-12-01T17:10:00,EST,N.Y.C.,61761,5881.616
2020-12-01T17:15:00,EST,N.Y.C.,61761,5858.7925
2020-12-01T17:20:00,EST,N.Y.C.,61761,5852.4463
2020-12-01T17:25:00,EST,N.Y.C.,61761,5857.7803
2020-12-01T17:30:00,EST,N.Y.C.,61761,5880.9717
2020-12-01T17:35:00,EST,N.Y.C.,61761,5916.6797
2020-12-01T17:40:00,EST,N.Y.C.,61761,5870.085999999999
2020-12-01T17:45:00,EST,N.Y.C.,61761,5901.4297
2020-12-01T17:50:00,EST,N.Y.C.,61761,5912.2417
2020-12-01T17:55:00,EST,N.Y.C.,61761,5895.2554
2020-12-01T18:00:00,EST,N.Y.C.,61761,5916.8057
2020-12-01T18:05:00,EST,N.Y.C.,61761,5890.4023
2020-12-01T18:10:00,EST,N.Y.C.,61761,5845.684
2020-12-01T18:15:00,EST,N.Y.C.,61761,5814.4805
2020-12-01T18:20:00,EST,N.Y.C.,61761,5801.701
2020-12-01T18:25:00,EST,N.Y.C.,61761,5805.3369999999995
2020-12-01T18:30:00,EST,N.Y.C.,61761,5780.795
2020-12-01T18:35:00,EST,N.Y.C.,61761,5778.5283
2020-12-01T18:40:00,EST,N.Y.C.,61761,5757.8594
2020-12-01T18:45:00,EST,N.Y.C.,61761,5793.173000000001
2020-12-01T18:50:00,EST,N.Y.C.,61761,5754.3325
2020-12-01T18:55:00,EST,N.Y.C.,61761,5777.048000000001
2020-12-01T19:00:00,EST,N.Y.C.,61761,5736.295999999999
2020-12-01T19:05:00,EST,N.Y.C.,61761,5704.3394
2020-12-01T19:10:00,EST,N.Y.C.,61761,5690.1465
2020-12-01T19:15:00,EST,N.Y.C.,61761,5686.4326
2020-12-01T19:20:00,EST,N.Y.C.,61761,5675.0596
2020-12-01T19:25:00,EST,N.Y.C.,61761,5663.7114
2020-12-01T19:30:00,EST,N.Y.C.,61761,5644.556
2020-12-01T19:35:00,EST,N.Y.C.,61761,5631.1445
2020-12-01T19:40:00,EST,N.Y.C.,61761,5619.1943
2020-12-01T19:45:00,EST,N.Y.C.,61761,5621.549
2020-12-01T19:50:00,EST,N.Y.C.,61761,5619.915
2020-12-01T19:55:00,EST,N.Y.C.,61761,5581.3564
2020-12-01T20:00:00,EST,N.Y.C.,61761,5550.2354
2020-12-01T20:05:00,EST,N.Y.C.,61761,5531.2773
2020-12-01T20:10:00,EST,N.Y.C.,61761,5491.54
2020-12-01T20:15:00,EST,N.Y.C.,61761,5524.7880000000005
2020-12-01T20:20:00,EST,N.Y.C.,61761,5489.8936
2020-12-01T20:25:00,EST,N.Y.C.,61761,5524.335
2020-12-01T20:30:00,EST,N.Y.C.,61761,5516.876
2020-12-01T20:35:00,EST,N.Y.C.,61761,5456.406
2020-12-01T20:40:00,EST,N.Y.C.,61761,5433.9414
2020-12-01T20:45:00,EST,N.Y.C.,61761,5449.3994
2020-12-01T20:50:00,EST,N.Y.C.,61761,5432.7026
2020-12-01T20:55:00,EST,N.Y.C.,61761,5421.732
2020-12-01T21:00:00,EST,N.Y.C.,61761,5389.6777
2020-12-01T21:05:00,EST,N.Y.C.,61761,5385.004
2020-12-01T21:10:00,EST,N.Y.C.,61761,5357.4707
2020-12-01T21:15:00,EST,N.Y.C.,61761,5388.0347
2020-12-01T21:20:00,EST,N.Y.C.,61761,5334.3613
2020-12-01T21:25:00,EST,N.Y.C.,61761,5278.7915
2020-12-01T21:30:00,EST,N.Y.C.,61761,5301.459
2020-12-01T21:35:00,EST,N.Y.C.,61761,5294.2627
2020-12-01T21:40:00,EST,N.Y.C.,61761,5285.023
2020-12-01T21:45:00,EST,N.Y.C.,61761,5236.1504
2020-12-01T21:50:00,EST,N.Y.C.,61761,5225.475
2020-12-01T21:55:00,EST,N.Y.C.,61761,5204.497
2020-12-01T22:00:00,EST,N.Y.C.,61761,5162.697
2020-12-01T22:05:00,EST,N.Y.C.,61761,5108.727
2020-12-01T22:10:00,EST,N.Y.C.,61761,5077.894
2020-12-01T22:15:00,EST,N.Y.C.,61761,5086.2393
2020-12-01T22:20:00,EST,N.Y.C.,61761,5049.2905
2020-12-01T22:25:00,EST,N.Y.C.,61761,5025.777
2020-12-01T22:30:00,EST,N.Y.C.,61761,5030.2554
2020-12-01T22:35:00,EST,N.Y.C.,61761,4975.304
2020-12-01T22:40:00,EST,N.Y.C.,61761,4933.4756
2020-12-01T22:45:00,EST,N.Y.C.,61761,4939.254
2020-12-01T22:50:00,EST,N.Y.C.,61761,4896.918
2020-12-01T22:55:00,EST,N.Y.C.,61761,4866.468
2020-12-01T23:00:00,EST,N.Y.C.,61761,4868.4490000000005
2020-12-01T23:05:00,EST,N.Y.C.,61761,4844.1904
2020-12-01T23:10:00,EST,N.Y.C.,61761,4793.4316
2020-12-01T23:15:00,EST,N.Y.C.,61761,4781.0366
2020-12-01T23:20:00,EST,N.Y.C.,61761,4751.495
2020-12-01T23:25:00,EST,N.Y.C.,61761,4721.7686
2020-12-01T23:30:00,EST,N.Y.C.,61761,4685.473
2020-12-01T23:35:00,EST,N.Y.C.,61761,4688.073
2020-12-01T23:40:00,EST,N.Y.C.,61761,4647.5977
2020-12-01T23:45:00,EST,N.Y.C.,61761,4647.5166
2020-12-01T23:50:00,EST,N.Y.C.,61761,4612.729
2020-12-01T23:55:00,EST,N.Y.C.,61761,4592.0444
2020-12-02T00:00:00,EST,N.Y.C.,61761,4564.0938
2020-12-02T00:05:00,EST,N.Y.C.,61761,4527.656
2020-12-02T00:10:00,EST,N.Y.C.,61761,4521.0
2020-12-02T00:15:00,EST,N.Y.C.,61761,4481.427
2020-12-02T00:20:00,EST,N.Y.C.,61761,4485.984
2020-12-02T00:25:00,EST,N.Y.C.,61761,4440.0674
2020-12-02T00:30:00,EST,N.Y.C.,61761,4426.06
2020-12-02T00:35:00,EST,N.Y.C.,61761,4414.204000000001
2020-12-02T00:40:00,EST,N.Y.C.,61761,4395.6416
2020-12-02T00:45:00,EST,N.Y.C.,61761,4398.4297
2020-12-02T00:50:00,EST,N.Y.C.,61761,4352.5845
2020-12-02T00:55:00,EST,N.Y.C.,61761,4329.376
2020-12-02T01:00:00,EST,N.Y.C.,61761,4325.7744
2020-12-02T01:05:00,EST,N.Y.C.,61761,4308.8965
2020-12-02T01:10:00,EST,N.Y.C.,61761,4280.2544
2020-12-02T01:15:00,EST,N.Y.C.,61761,4294.085
2020-12-02T01:20:00,EST,N.Y.C.,61761,4255.9844
2020-12-02T01:25:00,EST,N.Y.C.,61761,4260.1895
2020-12-02T01:30:00,EST,N.Y.C.,61761,4239.3823
2020-12-02T01:35:00,EST,N.Y.C.,61761,4246.096
2020-12-02T01:40:00,EST,N.Y.C.,61761,4230.9644
2020-12-02T01:45:00,EST,N.Y.C.,61761,4220.840999999999
2020-12-02T01:50:00,EST,N.Y.C.,61761,4200.2363
2020-12-02T01:55:00,EST,N.Y.C.,61761,4207.0674
2020-12-02T02:00:00,EST,N.Y.C.,61761,4178.3240000000005
2020-12-02T02:05:00,EST,N.Y.C.,61761,4173.931
2020-12-02T02:10:00,EST,N.Y.C.,61761,4180.8857
2020-12-02T02:15:00,EST,N.Y.C.,61761,4162.3965
2020-12-02T02:20:00,EST,N.Y.C.,61761,4145.928
2020-12-02T02:25:00,EST,N.Y.C.,61761,4150.1978
2020-12-02T02:30:00,EST,N.Y.C.,61761,4150.8364
2020-12-02T02:35:00,EST,N.Y.C.,61761,4130.997
2020-12-02T02:40:00,EST,N.Y.C.,61761,4126.0107
2020-12-02T02:45:00,EST,N.Y.C.,61761,4133.371
2020-12-02T02:50:00,EST,N.Y.C.,61761,4107.4165
2020-12-02T02:55:00,EST,N.Y.C.,61761,4095.1477
2020-12-02T03:00:00,EST,N.Y.C.,61761,4090.0225
2020-12-02T03:05:00,EST,N.Y.C.,61761,4098.0483
2020-12-02T03:10:00,EST,N.Y.C.,61761,4085.0137
2020-12-02T03:15:00,EST,N.Y.C.,61761,4105.5527
2020-12-02T03:20:00,EST,N.Y.C.,61761,4101.3613
2020-12-02T03:25:00,EST,N.Y.C.,61761,4095.1208
2020-12-02T03:30:00,EST,N.Y.C.,61761,4116.6064
2020-12-02T03:35:00,EST,N.Y.C.,61761,4105.6025
2020-12-02T03:40:00,EST,N.Y.C.,61761,4113.6714
2020-12-02T03:45:00,EST,N.Y.C.,61761,4085.2473
2020-12-02T03:50:00,EST,N.Y.C.,61761,4081.0469
2020-12-02T03:55:00,EST,N.Y.C.,61761,4089.6526
2020-12-02T04:00:00,EST,N.Y.C.,61761,4109.0215
2020-12-02T04:03:18,EST,N.Y.C.,61761,4101.725
2020-12-02T04:04:49,EST,N.Y.C.,61761,4082.8109999999997
2020-12-02T04:05:00,EST,N.Y.C.,61761,4084.9102
2020-12-02T04:10:00,EST,N.Y.C.,61761,4099.9473
2020-12-02T04:15:00,EST,N.Y.C.,61761,4109.05
2020-12-02T04:20:00,EST,N.Y.C.,61761,4087.17
2020-12-02T04:25:00,EST,N.Y.C.,61761,4095.3765
2020-12-02T04:27:24,EST,N.Y.C.,61761,4109.325
2020-12-02T04:28:54,EST,N.Y.C.,61761,4116.0723
2020-12-02T04:30:00,EST,N.Y.C.,61761,4122.7075
2020-12-02T04:35:00,EST,N.Y.C.,61761,4117.1387
2020-12-02T04:40:00,EST,N.Y.C.,61761,4131.7773
2020-12-02T04:45:00,EST,N.Y.C.,61761,4127.905
2020-12-02T04:50:00,EST,N.Y.C.,61761,4140.3765
2020-12-02T04:55:00,EST,N.Y.C.,61761,4157.9126
2020-12-02T05:00:00,EST,N.Y.C.,61761,4166.305
2020-12-02T05:05:00,EST,N.Y.C.,61761,4158.9854
2020-12-02T05:10:00,EST,N.Y.C.,61761,4217.036
2020-12-02T05:15:00,EST,N.Y.C.,61761,4217.048
2020-12-02T05:20:00,EST,N.Y.C.,61761,4238.4434
2020-12-02T05:25:00,EST,N.Y.C.,61761,4284.7314
2020-12-02T05:30:00,EST,N.Y.C.,61761,4293.3276
2020-12-02T05:35:00,EST,N.Y.C.,61761,4310.0054
2020-12-02T05:40:00,EST,N.Y.C.,61761,4324.4746
2020-12-02T05:45:00,EST,N.Y.C.,61761,4347.35
2020-12-02T05:50:00,EST,N.Y.C.,61761,4364.0234
2020-12-02T05:55:00,EST,N.Y.C.,61761,4402.1494
2020-12-02T06:00:00,EST,N.Y.C.,61761,4427.9053
2020-12-02T06:05:00,EST,N.Y.C.,61761,4464.663
2020-12-02T06:10:00,EST,N.Y.C.,61761,4540.7207
2020-12-02T06:15:00,EST,N.Y.C.,61761,4557.1387
2020-12-02T06:20:00,EST,N.Y.C.,61761,4572.927
2020-12-02T06:25:00,EST,N.Y.C.,61761,4614.8213
2020-12-02T06:30:00,EST,N.Y.C.,61761,4639.8013
2020-12-02T06:35:00,EST,N.Y.C.,61761,4714.615
2020-12-02T06:40:00,EST,N.Y.C.,61761,4684.755999999999
2020-12-02T06:45:00,EST,N.Y.C.,61761,4732.307
2020-12-02T06:50:00,EST,N.Y.C.,61761,4812.3926
2020-12-02T06:55:00,EST,N.Y.C.,61761,4802.3965
2020-12-02T07:00:00,EST,N.Y.C.,61761,4781.8926
2020-12-02T07:05:00,EST,N.Y.C.,61761,4845.7363
2020-12-02T07:10:00,EST,N.Y.C.,61761,4915.4277
2020-12-02T07:15:00,EST,N.Y.C.,61761,4959.919
2020-12-02T07:20:00,EST,N.Y.C.,61761,5021.823
2020-12-02T07:25:00,EST,N.Y.C.,61761,5040.3564
2020-12-02T07:30:00,EST,N.Y.C.,61761,5054.042
2020-12-02T07:35:00,EST,N.Y.C.,61761,5121.883
2020-12-02T07:40:00,EST,N.Y.C.,61761,5122.7046
2020-12-02T07:45:00,EST,N.Y.C.,61761,5157.128
2020-12-02T07:50:00,EST,N.Y.C.,61761,5154.838
2020-12-02T07:55:00,EST,N.Y.C.,61761,5226.9529999999995
2020-12-02T08:00:00,EST,N.Y.C.,61761,5267.882
2020-12-02T08:05:00,EST,N.Y.C.,61761,5285.831999999999
2020-12-02T08:10:00,EST,N.Y.C.,61761,5315.8994
2020-12-02T08:15:00,EST,N.Y.C.,61761,5329.0786
2020-12-02T08:20:00,EST,N.Y.C.,61761,5378.454000000001
2020-12-02T08:25:00,EST,N.Y.C.,61761,5386.0063
2020-12-02T08:30:00,EST,N.Y.C.,61761,5426.4033
2020-12-02T08:35:00,EST,N.Y.C.,61761,5425.880999999999
2020-12-02T08:40:00,EST,N.Y.C.,61761,5452.119000000001
2020-12-02T08:45:00,EST,N.Y.C.,61761,5463.823
2020-12-02T08:50:00,EST,N.Y.C.,61761,5477.691999999999
2020-12-02T08:55:00,EST,N.Y.C.,61761,5522.2485
2020-12-02T09:00:00,EST,N.Y.C.,61761,5527.3330000000005
2020-12-02T09:05:00,EST,N.Y.C.,61761,5522.1333
2020-12-02T09:10:00,EST,N.Y.C.,61761,5526.323
2020-12-02T09:15:00,EST,N.Y.C.,61761,5563.5684
2020-12-02T09:20:00,EST,N.Y.C.,61761,5557.236
2020-12-02T09:25:00,EST,N.Y.C.,61761,5592.0244
2020-12-02T09:30:00,EST,N.Y.C.,61761,5563.084
2020-12-02T09:35:00,EST,N.Y.C.,61761,5580.5967
2020-12-02T09:40:00,EST,N.Y.C.,61761,5582.9014
2020-12-02T09:45:00,EST,N.Y.C.,61761,5630.5615
2020-12-02T09:50:00,EST,N.Y.C.,61761,5610.302
2020-12-02T09:55:00,EST,N.Y.C.,61761,5598.0547
2020-12-02T10:00:00,EST,N.Y.C.,61761,5584.575
2020-12-02T10:05:00,EST,N.Y.C.,61761,5581.5557
2020-12-02T10:10:00,EST,N.Y.C.,61761,5623.919
2020-12-02T10:15:00,EST,N.Y.C.,61761,5607.7519999999995
